1.00000,12.50006,2.44539,2.18121,14.16607,102.53600,2.05195,2.65861,0.30653,1.51178,3.95908,1.08560,3.22009,558.80271
1.00000,15.30809,1.95347,2.04902,19.89951,93.12492,1.95981,1.06417,0.37915,1.36936,3.88585,0.89897,2.64988,723.95215
1.00000,12.59435,1.36995,2.51017,21.23978,122.13991,2.70925,1.83614,0.20569,1.57304,3.80159,1.02101,2.35572,578.86795
1.00000,13.54548,1.44487,2.53687,17.79788,94.89986,2.85698,1.49103,0.24437,1.43537,4.75403,1.01603,2.33405,782.09348
1.00000,13.31527,1.40037,2.42281,19.05585,98.82916,2.32468,2.42796,0.31281,1.29271,5.65473,1.00600,2.52596,618.26031
1.00000,13.67955,2.67801,2.34981,19.29490,99.20221,2.05474,2.04624,0.31541,1.41348,4.94600,1.02887,2.28846,643.01661
1.00000,13.91454,2.23356,2.12021,16.04952,100.16323,1.83886,2.44839,0.22744,1.41767,6.21787,0.89611,3.19894,644.88406
1.00000,12.14624,2.89129,2.31490,21.17712,110.28594,2.25648,1.73785,0.26274,1.99802,5.26059,1.06830,2.15286,818.80327
1.00000,14.14712,1.58272,2.42701,23.90623,90.59576,2.43984,2.34305,0.34915,1.61813,7.87211,1.11213,2.76608,841.33334
1.00000,12.91627,1.47274,2.14152,19.25566,92.98590,2.38045,2.17678,0.30369,1.32951,4.99366,1.12736,3.01325,412.35881
1.00000,11.55709,2.10745,2.06591,20.70162,90.79608,1.84982,1.07020,0.25545,1.39594,3.79158,1.12708,2.94570,728.85752
1.00000,12.79321,2.19032,2.20902,18.15197,105.50837,2.14987,1.71672,0.32591,1.25224,6.82082,1.15671,2.78724,609.02623
1.00000,12.47621,2.05647,2.30210,16.27780,108.54752,2.58363,2.07395,0.26843,1.91240,4.97148,0.87316,2.96546,685.79837
1.00000,14.08742,2.07119,2.13975,20.03354,100.21837,1.97959,1.86282,0.29523,2.24615,5.28478,0.87093,2.24260,554.05454
1.00000,12.10094,1.94610,2.06156,19.41618,107.03103,2.35730,2.33444,0.34175,1.65172,3.92760,1.05190,2.84495,778.66688
1.00000,14.29572,1.98769,2.36935,18.60362,112.00112,2.59911,2.78903,0.28487,1.03822,5.54958,1.00221,3.01377,785.43962
1.00000,13.09311,2.00550,2.52069,17.29542,97.65705,1.57930,1.73002,0.28747,1.59446,5.81706,1.07189,3.19676,603.26335
1.00000,12.98819,2.59304,2.31458,21.67087,110.78724,1.99631,1.34181,0.36877,1.76768,4.80031,1.07680,3.07930,798.96626
1.00000,12.57951,1.70979,2.13479,18.63979,94.83118,2.30584,1.81013,0.25961,1.60480,3.55615,0.96395,2.84241,683.67458
1.00000,13.57028,1.71610,2.24526,19.63851,105.25777,2.96733,0.87908,0.34568,2.03852,6.69121,0.98974,2.33691,653.28086
1.00000,12.44261,2.00143,2.21197,23.06149,87.89593,1.93673,1.62324,0.31330,1.58462,4.61397,0.99285,2.82235,771.25160
1.00000,12.43287,2.15128,2.15116,18.42761,90.76923,2.58090,2.58023,0.29836,1.39218,4.78024,0.80728,2.69024,662.85683
1.00000,13.79414,1.90174,2.60689,19.55568,99.52415,2.28926,1.73007,0.30823,1.50029,2.76593,1.00669,2.90261,670.03135
1.00000,12.55339,2.11117,2.50004,18.10220,93.39739,2.35949,2.49704,0.28924,1.30901,4.68157,0.97123,2.05698,653.78929
1.00000,11.88610,2.71151,2.49039,18.30766,108.87720,2.37217,2.29634,0.30242,1.56582,5.26797,1.05423,2.87985,768.61449
1.00000,14.52301,1.44699,2.56034,20.41268,108.15643,2.59952,1.95169,0.33545,1.69656,4.87156,0.95629,2.59417,602.84850
1.00000,11.69280,2.25532,2.33860,20.23338,88.20810,1.77833,2.74562,0.30045,2.05976,4.75629,0.88923,2.37011,605.75790
1.00000,14.09401,2.36107,2.03139,18.71252,92.86739,1.18955,1.28383,0.32810,1.21522,5.72066,0.92390,2.79009,558.04894
1.00000,12.85425,2.01547,2.46064,21.69464,91.73579,1.87709,2.75260,0.30796,1.41784,3.89177,1.05024,2.22231,690.64672
1.00000,13.46312,1.95629,2.17285,19.47835,90.33284,2.29197,1.65658,0.32423,1.48394,5.23298,1.09361,2.45753,663.67373
1.00000,12.38505,2.28680,2.69086,16.78787,91.81117,2.05753,2.18759,0.33586,1.46660,6.23180,0.99447,2.35599,724.84083
1.00000,12.19892,1.76184,1.86764,20.25795,104.07858,2.31955,2.40966,0.30381,1.59679,4.39812,1.00892,2.72240,533.03711
1.00000,13.00590,2.66303,2.46599,20.65723,114.88000,2.20129,2.35858,0.34999,1.57687,4.77204,1.14811,3.25827,762.03696
1.00000,13.60515,2.27527,2.13980,18.48794,98.88471,1.97800,2.23636,0.26891,1.19866,5.38167,0.98801,2.23701,696.24925
1.00000,13.51747,1.83136,1.98257,16.63753,89.23405,2.67682,2.02320,0.27394,1.37198,4.85503,1.01116,2.93127,627.44718
1.00000,12.90371,1.41602,2.14850,22.73507,103.82208,2.15091,2.07675,0.37289,1.77113,6.19445,1.00089,2.64216,636.84645
1.00000,13.06190,1.63958,2.40365,20.99645,95.69646,2.19976,2.68077,0.35922,1.38945,4.12294,0.93459,2.48437,570.30695
1.00000,12.78038,1.43634,2.63277,23.38440,104.04839,2.14632,1.32211,0.24633,1.38263,4.57671,0.95948,2.41129,779.98840
1.00000,13.22115,1.91495,2.37286,19.93736,83.95824,1.73978,2.23209,0.32268,1.35540,6.06450,0.99428,1.75976,679.54604
1.00000,13.25460,2.72557,2.36538,18.72605,95.06107,2.02954,1.96545,0.26452,0.91893,6.54374,0.93168,1.94863,484.67430
2.00000,13.65384,1.49391,2.33827,17.73911,91.84577,2.48079,2.40139,0.42379,1.69216,5.62986,1.00654,2.77061,816.08242
2.00000,11.55433,2.19061,2.04460,18.64609,96.54614,2.62287,2.01545,0.28397,1.95646,5.56316,0.98524,1.89487,562.10329
2.00000,12.75124,1.08645,2.27320,20.69793,84.76420,2.47161,2.61283,0.23787,1.53211,4.55978,1.09449,2.81240,773.79695
2.00000,13.15227,2.15032,2.26111,17.48814,99.76307,2.36306,0.99374,0.37065,1.47696,4.37111,0.97730,2.37501,785.74686
2.00000,11.67761,2.53387,2.15859,20.39102,99.12179,1.85278,2.34649,0.30452,1.98046,5.27261,0.96385,3.32569,683.64844
2.00000,12.70185,1.71537,2.23784,21.47990,103.51187,2.29676,1.28699,0.27072,1.52409,5.20443,1.10117,2.40971,677.19559
2.00000,12.36653,2.11544,2.31977,17.93005,105.95801,1.76531,2.01501,0.36865,1.48980,3.92751,1.14545,2.52675,863.75445
2.00000,13.32972,2.29382,2.39756,13.74959,96.76530,2.12030,2.62905,0.29894,1.70700,3.61998,0.96635,2.62790,841.24706
2.00000,13.00205,2.36145,1.91809,20.56558,110.83130,2.28655,2.15007,0.28246,1.18751,4.60904,1.13073,3.49913,755.38044
2.00000,13.27902,1.43167,2.05596,18.35276,106.78336,1.65382,1.40511,0.24599,1.46153,6.06645,1.07206,1.87861,598.10021
2.00000,13.58141,2.30870,2.05281,17.63170,106.19869,2.54391,2.23879,0.36144,1.53895,4.76536,1.00274,2.15565,738.54711
2.00000,12.69194,2.29145,2.13380,19.26370,94.12575,2.00925,1.91812,0.30800,1.13817,3.22760,1.06306,1.81227,737.81253
2.00000,12.10005,2.86536,2.12639,18.90818,102.96015,1.57245,1.60042,0.32904,1.15437,4.90335,1.14950,1.86109,664.25367
2.00000,13.96651,1.46513,2.12063,20.06006,102.84461,2.35501,2.16601,0.41072,1.79463,6.37693,0.98879,3.02307,638.95753
2.00000,12.23409,2.48372,2.06308,21.17552,112.27724,1.18399,2.08348,0.34819,1.52211,5.08887,1.01391,2.97666,761.77262
2.00000,13.21949,2.60370,2.51945,20.95796,93.73311,2.15649,2.78694,0.33642,1.49860,5.26255,0.98201,1.93425,805.77574
2.00000,13.20355,1.47283,2.45848,21.93660,99.01589,1.84189,1.91993,0.30817,1.56244,6.35044,1.15353,2.81743,749.68867
2.00000,12.32603,1.57398,2.25477,16.38361,85.52788,2.11147,2.10218,0.36368,1.29655,2.61608,0.99673,2.29876,803.18436
2.00000,14.06855,1.94929,2.35970,21.92393,101.42815,1.63621,1.95640,0.34167,1.07487,3.57279,0.98287,2.80872,659.03233
2.00000,13.14255,1.67594,2.33333,17.25774,101.67099,1.71348,1.40948,0.27730,1.99533,4.46338,1.08826,3.01896,574.38568
2.00000,13.64157,1.59383,2.44111,19.19150,96.08486,2.36037,1.45605,0.19648,0.85969,4.75108,1.02602,2.54677,690.47101
2.00000,13.99258,1.39311,2.30060,14.48296,97.14175,2.57943,1.64261,0.34663,1.73567,5.78196,1.17018,2.62800,635.76172
2.00000,13.04897,2.18078,2.25251,19.34386,105.71023,2.88289,2.25160,0.39896,1.61732,6.24523,1.08177,1.84008,658.51313
2.00000,13.08590,1.79591,2.22872,17.93071,105.46132,1.96971,2.00458,0.20933,1.20147,4.98820,1.09157,2.93693,739.37817
2.00000,13.68096,2.84554,2.47232,19.77210,116.81024,2.82091,1.57034,0.27216,1.59664,6.91905,0.80726,3.40164,641.58551
2.00000,11.83849,1.63342,2.19459,24.51113,108.19240,1.94039,1.62043,0.27546,1.80542,6.30057,1.05970,2.51499,605.43889
2.00000,13.48702,2.92143,2.02283,17.29219,117.96061,1.49506,2.65270,0.31698,2.01336,6.11625,0.96324,2.53227,690.87518
2.00000,13.00389,1.42132,2.39941,19.32261,95.08917,2.28478,2.07109,0.28134,1.23252,3.26649,1.10920,2.82642,758.33694
2.00000,13.42536,1.80596,1.87829,19.32840,95.99913,2.21687,2.07018,0.28576,1.39217,5.05627,0.97321,2.18054,737.17877
2.00000,12.11911,2.47686,2.07662,18.13320,108.13382,2.49052,1.94785,0.32586,1.30256,4.47142,0.93781,2.12882,622.57637
2.00000,12.52207,1.68180,2.58750,19.89541,98.75076,2.66015,2.04605,0.16604,1.53978,5.59124,0.92889,2.50256,518.98486
2.00000,13.13988,1.25551,2.23360,20.47951,116.05841,2.42580,2.92634,0.30355,0.75970,4.12748,1.35238,2.67706,717.30787
2.00000,13.50522,2.18848,2.29721,20.52621,112.13343,2.17232,1.62043,0.26901,1.38422,5.45469,1.02943,2.88821,609.41567
2.00000,12.59325,2.13578,2.10618,23.14536,113.84117,2.19546,2.53305,0.27218,1.58899,6.84470,0.94691,2.29631,651.61977
2.00000,14.11134,3.35755,1.90684,16.42830,94.94769,2.19791,2.09597,0.30313,1.50549,4.34550,1.05716,2.61184,751.58063
2.00000,11.97596,2.88176,2.26509,17.16747,85.74285,2.10006,1.37933,0.27807,1.46255,4.92737,1.01923,2.87878,678.68775
2.00000,12.12770,2.14329,1.95249,16.79559,110.51674,2.38204,2.38801,0.28447,1.96386,4.70866,1.16025,2.95091,700.70837
2.00000,13.05971,1.36721,2.43096,19.60855,100.19318,2.22007,2.12627,0.23170,1.45912,4.98771,1.12797,1.82695,676.89781
2.00000,13.01076,2.48720,2.17034,20.04153,101.18244,2.42489,2.14483,0.30762,1.91018,7.12114,1.03210,3.19331,764.14281
2.00000,13.46323,1.48001,2.08493,16.96099,82.80192,2.81181,1.81415,0.33324,1.75705,5.53286,0.82479,2.62866,785.79678
2.00000,12.03004,1.94888,2.29741,19.01161,118.61246,2.28015,1.54136,0.34276,1.74230,5.46970,0.91210,3.01786,646.99385
2.00000,11.52440,2.06005,2.28709,19.00835,97.53452,1.93944,2.15407,0.26313,1.73909,4.02528,0.85002,2.50176,774.27076
2.00000,12.66458,2.08863,2.35379,19.25851,107.12323,2.36134,1.54241,0.31216,1.93641,6.58741,0.85933,2.08372,661.45356
2.00000,12.32566,1.51869,2.19106,19.66086,95.89094,2.40607,1.30929,0.20631,1.36134,6.19803,1.10560,2.22193,810.85421
2.00000,13.58756,2.39347,2.18118,18.40016,88.12755,2.19396,2.25878,0.29341,1.47066,5.27510,0.96467,2.49011,618.34342
2.00000,13.12548,2.33361,1.96413,20.58067,95.42151,1.88587,3.83485,0.33123,1.76357,3.58841,1.19562,3.35226,693.21000
2.00000,11.12425,2.63869,2.29194,20.85985,107.65403,2.14739,1.51645,0.39107,1.67586,3.12615,0.95369,3.01723,630.00854
2.00000,13.69851,1.45854,2.19695,22.58372,83.85630,2.57671,1.29262,0.34867,1.76940,6.70409,1.17792,2.90396,856.74370
2.00000,13.34723,2.86373,2.20661,20.95973,129.00713,2.34340,2.07948,0.28930,1.32083,5.59832,1.01797,3.02183,863.08265
2.00000,14.90269,2.48942,1.95244,20.62886,94.18189,1.87991,1.40220,0.29245,1.77401,5.41403,0.94139,2.29592,568.65354
2.00000,13.36480,2.07087,1.99702,20.85129,90.03778,2.23828,1.37339,0.28968,1.11771,3.90282,0.91449,2.10586,685.37518
2.00000,12.81128,2.06560,2.56784,17.08445,93.79305,2.03918,1.93361,0.29440,1.82006,4.01681,1.10878,2.94968,738.01172
2.00000,14.39052,2.35145,2.13467,18.63584,77.44253,2.07334,2.74800,0.34371,2.03404,5.98574,1.08520,2.31670,605.78411
2.00000,12.35639,1.59122,2.30223,17.14562,97.10899,1.86442,3.17776,0.35341,1.60195,2.41571,0.96142,3.09037,619.85716
2.00000,11.75274,1.38093,2.60892,18.36402,102.56451,2.08579,2.32963,0.24490,1.10432,4.97572,1.06886,2.60063,614.07404
2.00000,12.88672,2.18164,2.39169,17.40833,115.81236,1.60514,2.24234,0.29541,1.43073,4.85693,0.98753,2.69599,769.28256
2.00000,12.97824,2.34604,2.63923,19.42644,80.34115,2.27522,1.69400,0.33339,1.91056,4.37113,1.07119,2.25972,717.04747
2.00000,14.07777,2.33547,2.24940,13.85273,102.39645,2.30080,2.23620,0.27694,1.70953,5.38337,0.94480,3.05533,725.01895
2.00000,14.64065,2.34245,2.05587,17.14801,109.73582,2.95084,1.68525,0.26712,1.74162,5.36137,1.09852,2.99652,778.20281
2.00000,13.45599,2.44438,2.42156,21.44922,100.47774,1.82196,2.76313,0.29113,1.66129,3.91036,0.99642,2.57089,624.44801
2.00000,13.35393,1.80195,1.85221,18.64483,91.64844,2.59590,3.01130,0.31702,1.33502,4.91487,1.09011,2.40247,845.41459
2.00000,12.88690,1.62458,2.40162,16.55401,90.72823,1.99159,2.35856,0.27015,1.42809,4.87366,1.02214,2.56090,749.85144
2.00000,13.70622,2.18418,2.49498,20.43778,96.41575,1.70557,1.41679,0.29134,1.78745,3.62024,0.93865,2.60456,784.32769
2.00000,12.66934,1.36910,1.97931,16.41315,97.13436,2.02453,1.93481,0.24803,1.25946,5.56319,1.03411,2.07995,625.58100
2.00000,13.76442,2.59695,2.65099,19.72443,88.58928,2.13834,2.17581,0.25126,1.83722,3.64664,1.20475,2.47352,604.89542
2.00000,12.72160,2.24182,2.36374,20.51049,98.83389,1.77589,2.23656,0.30065,1.75173,5.35132,1.13536,2.46544,589.99569
2.00000,12.94285,2.66564,2.57970,18.40845,95.21192,1.91630,2.47165,0.31340,1.54461,5.10557,1.01971,2.71928,668.46629
2.00000,12.15230,1.74930,1.87990,21.33887,116.56015,1.99527,1.67652,0.27499,1.64485,5.02512,0.85330,3.11953,726.91643
2.00000,14.84027,2.34249,2.43425,18.21799,98.58295,2.16256,1.68175,0.29224,0.86409,5.96991,1.09353,2.47330,674.65168
2.00000,11.63993,1.25823,2.42774,19.60702,90.05329,2.17793,2.10137,0.24537,1.45067,3.44856,0.90647,1.71118,678.03459
2.00000,13.15834,2.19167,2.38848,16.73933,88.90535,2.11508,2.52100,0.27482,1.99516,4.90851,1.21757,3.33377,631.82976
3.00000,12.83114,1.01435,2.16812,19.01202,107.81678,2.24254,2.31483,0.39423,1.36678,4.74626,1.02309,2.39339,759.66077
3.00000,12.44720,1.95822,2.15842,18.19123,112.86342,2.00234,2.20541,0.35593,1.55259,5.58048,1.19106,1.88654,718.85036
3.00000,13.71424,1.99021,2.58326,19.17845,112.22381,2.52735,2.82654,0.26026,1.26637,5.73034,1.02232,2.71853,914.79910
3.00000,13.44415,1.91407,2.46096,16.43588,90.77434,2.38596,2.36886,0.25093,1.67157,6.41702,0.96612,2.59448,541.75789
3.00000,12.95002,1.95992,2.49307,17.51574,91.65111,2.09968,2.35585,0.22052,1.50798,5.26701,0.98240,2.05975,692.84287
3.00000,13.18754,2.14659,2.39130,16.15989,105.64747,2.01813,2.26451,0.32060,1.52426,4.09734,0.96170,2.70690,711.24760
3.00000,13.48589,2.15623,2.21279,19.22172,92.23931,2.23721,2.83046,0.31104,1.51159,5.59432,0.97232,2.33146,783.00178
3.00000,13.89596,1.96106,1.87241,19.31904,106.91769,1.80267,1.74403,0.34342,1.88785,4.94933,1.09908,2.47185,740.52233
3.00000,12.45466,2.15150,2.41230,21.23624,98.09119,1.91904,2.39336,0.32439,1.41193,3.11325,1.07188,2.26948,487.38914
3.00000,13.70062,1.77800,2.34863,18.66447,105.75835,2.19242,1.64127,0.30304,1.47451,6.43811,0.91943,2.73658,893.26722
3.00000,12.94561,1.62649,2.34129,20.27752,78.89389,1.82843,1.68104,0.26227,1.16372,7.10834,1.01806,2.41243,741.61531
3.00000,13.24447,2.11049,2.51714,19.53337,108.01961,2.72171,3.03399,0.23283,1.07298,4.38287,0.86578,2.77265,639.59754
3.00000,13.27375,2.82776,2.33380,20.02545,104.98707,1.87905,2.06721,0.34727,1.16139,4.38988,0.75752,3.04199,803.48075
3.00000,14.06093,2.76680,2.39187,19.95086,91.51604,2.10627,2.02917,0.36979,1.13700,4.98000,1.13571,2.70921,706.49483
3.00000,11.59483,2.58085,2.20589,21.28426,94.64094,2.39384,2.03367,0.34082,1.72715,4.37756,1.12340,2.05571,948.93773
3.00000,13.84646,2.32641,2.02764,19.20656,116.28016,2.14241,2.06793,0.30099,1.58618,5.55210,0.95739,2.65668,717.03903
3.00000,12.64800,1.81093,2.14402,20.33378,104.99718,1.60494,2.08499,0.27705,1.34400,4.69683,1.06891,2.51062,698.38989
3.00000,13.03979,2.48461,2.27938,15.54427,84.81279,1.93989,2.09860,0.34983,1.31539,3.15689,1.10313,3.02093,611.37406
3.00000,13.34415,2.10333,2.38545,18.08908,92.43634,2.43758,1.13084,0.30045,1.54190,4.66098,1.04669,2.29288,686.98832
3.00000,12.97080,2.64344,2.43051,17.04856,104.38221,2.57914,3.06181,0.32627,1.80936,6.09921,1.03673,3.50924,812.27439
3.00000,12.36534,1.26701,2.40743,23.05140,90.27137,1.20098,2.55699,0.26446,1.90446,5.66366,1.01630,2.66669,553.00136
3.00000,12.90964,2.55022,2.69500,19.94869,120.74635,2.20361,1.99912,0.36463,1.56642,4.26866,1.16031,2.47167,551.17024
3.00000,13.62014,0.95636,2.37184,21.26473,93.76029,2.72975,2.40670,0.23205,1.78228,4.03422,0.99217,2.78207,716.88796
3.00000,11.29811,2.93811,2.15052,17.15212,104.28272,2.65502,1.75452,0.27749,1.10653,4.73543,0.90538,2.96757,571.01961
3.00000,14.00570,1.59128,1.88344,18.68970,81.88449,1.97164,2.27745,0.26040,1.24944,4.76193,1.04128,2.58087,583.70873
3.00000,13.64293,1.93233,2.25548,20.84651,99.01697,2.56371,1.71500,0.25535,1.85669,4.59585,1.05792,2.56704,616.08055
3.00000,12.66995,2.34175,2.08546,19.76631,112.63559,2.46990,1.58903,0.26664,1.44360,4.38212,0.81800,2.40606,666.57628
3.00000,14.41408,1.84082,2.23087,22.92743,94.87310,1.82894,2.07867,0.30906,1.36563,5.43556,1.13217,3.29775,634.99066
3.00000,13.69969,2.15582,2.40612,19.09911,97.18135,3.22998,3.11585,0.28760,1.40249,3.89107,1.04712,2.47016,667.43966
3.00000,13.92453,2.32098,2.39743,18.27274,97.45381,2.18704,1.71411,0.24222,1.50642,5.37667,0.96911,2.80644,751.47683
3.00000,13.54121,2.43814,2.31940,16.80191,92.95226,2.26937,2.62360,0.28474,1.45928,4.69459,0.87692,2.42367,835.22600
3.00000,12.33051,1.91003,2.38159,20.46845,111.99597,2.64600,1.61954,0.30533,1.86636,3.89393,1.05272,2.59247,680.21429
3.00000,11.81354,1.44249,2.31838,17.49513,98.25680,2.84637,2.32689,0.26776,1.19321,4.10104,0.99192,2.83763,799.83443
3.00000,12.98423,1.58386,2.26672,20.14829,105.53019,2.02419,1.88286,0.23223,0.80458,6.22296,0.81196,2.61967,695.90193
3.00000,12.33922,2.47952,2.41333,19.37609,108.46860,2.43640,2.12012,0.27546,1.55336,3.77123,0.94579,2.36008,845.29542
3.00000,12.04444,2.04928,2.55021,19.28241,99.76887,2.15623,2.15612,0.27567,1.67845,5.55160,0.94221,2.18622,657.10210
3.00000,12.60625,0.83941,2.42779,18.40157,81.19663,2.15139,1.73344,0.26411,2.02308,4.03330,0.89336,2.71106,458.71929
3.00000,12.74784,2.14638,2.11411,18.77992,111.53833,2.35424,1.62298,0.32494,1.36169,4.04061,0.94527,2.28699,729.79089
3.00000,14.37434,2.26749,2.27561,19.49133,93.04795,2.06631,2.42698,0.26101,1.16053,5.21578,0.97149,2.00629,636.78004
3.00000,14.33534,1.75669,1.89538,17.21167,119.23197,2.22726,0.95412,0.28749,1.60535,5.19994,0.99168,2.26454,815.19151
3.00000,13.78688,2.82208,2.55636,17.92142,99.58965,2.03061,2.77512,0.26410,1.28389,4.62204,1.10444,2.43586,686.98603
3.00000,14.14648,2.41851,2.46998,15.18496,95.25261,2.46927,1.36402,0.24270,1.09014,4.02610,0.89995,2.56784,612.47780
3.00000,12.49331,1.73456,2.24409,14.50600,101.58290,1.81324,2.52890,0.21063,1.09459,5.13248,1.00377,2.35533,627.54239
3.00000,12.44378,2.91051,2.10269,18.09496,115.12704,2.46151,2.98338,0.29562,1.28572,5.05855,0.78447,2.30698,565.58371
3.00000,13.00142,2.23998,2.42721,19.55348,122.12422,2.02112,2.03218,0.28278,1.30727,4.24457,1.02792,2.39060,456.71075
3.00000,13.36035,2.55506,2.19991,22.06364,116.96502,1.85929,1.22934,0.34323,1.01059,6.94993,0.98914,2.40439,770.76000
3.00000,14.33111,2.99109,2.20804,16.49187,102.63969,2.16703,2.00792,0.15733,1.51659,3.94560,0.87788,2.30523,566.89317
3.00000,11.53132,1.78400,2.18157,19.51338,92.31952,2.22528,2.37156,0.28239,1.28059,4.35391,1.14042,2.82744,632.49173
